,,,,,,,,,,,,Temp(F),mV
=formulas!O966,=(A2126-D2126)/(E2126-D2126)*(G2126-F2126)+F2126,"=COUNTIF($N$2:$N$25400,""<""&A2126)","=INDIRECT(ADDRESS(C2126+1,14))","=INDIRECT(ADDRESS(C2126+2,14))","=INDIRECT(ADDRESS(C2126+1,13))","=INDIRECT(ADDRESS(C2126+2,13))",,,,,,1670,32.761
=formulas!O967,=(A2127-D2127)/(E2127-D2127)*(G2127-F2127)+F2127,"=COUNTIF($N$2:$N$25400,""<""&A2127)","=INDIRECT(ADDRESS(C2127+1,14))","=INDIRECT(ADDRESS(C2127+2,14))","=INDIRECT(ADDRESS(C2127+1,13))","=INDIRECT(ADDRESS(C2127+2,13))",,,,,,1671,32.783
=formulas!O968,=(A2128-D2128)/(E2128-D2128)*(G2128-F2128)+F2128,"=COUNTIF($N$2:$N$25400,""<""&A2128)","=INDIRECT(ADDRESS(C2128+1,14))","=INDIRECT(ADDRESS(C2128+2,14))","=INDIRECT(ADDRESS(C2128+1,13))","=INDIRECT(ADDRESS(C2128+2,13))",,,,,,1672,32.805
=formulas!O969,=(A2129-D2129)/(E2129-D2129)*(G2129-F2129)+F2129,"=COUNTIF($N$2:$N$25400,""<""&A2129)","=INDIRECT(ADDRESS(C2129+1,14))","=INDIRECT(ADDRESS(C2129+2,14))","=INDIRECT(ADDRESS(C2129+1,13))","=INDIRECT(ADDRESS(C2129+2,13))",,,,,,1673,32.826
=formulas!O970,=(A2130-D2130)/(E2130-D2130)*(G2130-F2130)+F2130,"=COUNTIF($N$2:$N$25400,""<""&A2130)","=INDIRECT(ADDRESS(C2130+1,14))","=INDIRECT(ADDRESS(C2130+2,14))","=INDIRECT(ADDRESS(C2130+1,13))","=INDIRECT(ADDRESS(C2130+2,13))",,,,,,1674,32.848
=formulas!O971,=(A2131-D2131)/(E2131-D2131)*(G2131-F2131)+F2131,"=COUNTIF($N$2:$N$25400,""<""&A2131)","=INDIRECT(ADDRESS(C2131+1,14))","=INDIRECT(ADDRESS(C2131+2,14))","=INDIRECT(ADDRESS(C2131+1,13))","=INDIRECT(ADDRESS(C2131+2,13))",,,,,,1675,32.87
=formulas!O972,=(A2132-D2132)/(E2132-D2132)*(G2132-F2132)+F2132,"=COUNTIF($N$2:$N$25400,""<""&A2132)","=INDIRECT(ADDRESS(C2132+1,14))","=INDIRECT(ADDRESS(C2132+2,14))","=INDIRECT(ADDRESS(C2132+1,13))","=INDIRECT(ADDRESS(C2132+2,13))",,,,,,1676,32.891
=formulas!O973,=(A2133-D2133)/(E2133-D2133)*(G2133-F2133)+F2133,"=COUNTIF($N$2:$N$25400,""<""&A2133)","=INDIRECT(ADDRESS(C2133+1,14))","=INDIRECT(ADDRESS(C2133+2,14))","=INDIRECT(ADDRESS(C2133+1,13))","=INDIRECT(ADDRESS(C2133+2,13))",,,,,,1677,32.913
=formulas!O974,=(A2134-D2134)/(E2134-D2134)*(G2134-F2134)+F2134,"=COUNTIF($N$2:$N$25400,""<""&A2134)","=INDIRECT(ADDRESS(C2134+1,14))","=INDIRECT(ADDRESS(C2134+2,14))","=INDIRECT(ADDRESS(C2134+1,13))","=INDIRECT(ADDRESS(C2134+2,13))",,,,,,1678,32.935
=formulas!O975,=(A2135-D2135)/(E2135-D2135)*(G2135-F2135)+F2135,"=COUNTIF($N$2:$N$25400,""<""&A2135)","=INDIRECT(ADDRESS(C2135+1,14))","=INDIRECT(ADDRESS(C2135+2,14))","=INDIRECT(ADDRESS(C2135+1,13))","=INDIRECT(ADDRESS(C2135+2,13))",,,,,,1679,32.956
=formulas!O976,=(A2136-D2136)/(E2136-D2136)*(G2136-F2136)+F2136,"=COUNTIF($N$2:$N$25400,""<""&A2136)","=INDIRECT(ADDRESS(C2136+1,14))","=INDIRECT(ADDRESS(C2136+2,14))","=INDIRECT(ADDRESS(C2136+1,13))","=INDIRECT(ADDRESS(C2136+2,13))",,,,,,1680,32.978
=formulas!O977,=(A2137-D2137)/(E2137-D2137)*(G2137-F2137)+F2137,"=COUNTIF($N$2:$N$25400,""<""&A2137)","=INDIRECT(ADDRESS(C2137+1,14))","=INDIRECT(ADDRESS(C2137+2,14))","=INDIRECT(ADDRESS(C2137+1,13))","=INDIRECT(ADDRESS(C2137+2,13))",,,,,,1681,33
=formulas!O978,=(A2138-D2138)/(E2138-D2138)*(G2138-F2138)+F2138,"=COUNTIF($N$2:$N$25400,""<""&A2138)","=INDIRECT(ADDRESS(C2138+1,14))","=INDIRECT(ADDRESS(C2138+2,14))","=INDIRECT(ADDRESS(C2138+1,13))","=INDIRECT(ADDRESS(C2138+2,13))",,,,,,1682,33.021
=formulas!O979,=(A2139-D2139)/(E2139-D2139)*(G2139-F2139)+F2139,"=COUNTIF($N$2:$N$25400,""<""&A2139)","=INDIRECT(ADDRESS(C2139+1,14))","=INDIRECT(ADDRESS(C2139+2,14))","=INDIRECT(ADDRESS(C2139+1,13))","=INDIRECT(ADDRESS(C2139+2,13))",,,,,,1683,33.043
=formulas!O980,=(A2140-D2140)/(E2140-D2140)*(G2140-F2140)+F2140,"=COUNTIF($N$2:$N$25400,""<""&A2140)","=INDIRECT(ADDRESS(C2140+1,14))","=INDIRECT(ADDRESS(C2140+2,14))","=INDIRECT(ADDRESS(C2140+1,13))","=INDIRECT(ADDRESS(C2140+2,13))",,,,,,1684,33.065
=formulas!O981,=(A2141-D2141)/(E2141-D2141)*(G2141-F2141)+F2141,"=COUNTIF($N$2:$N$25400,""<""&A2141)","=INDIRECT(ADDRESS(C2141+1,14))","=INDIRECT(ADDRESS(C2141+2,14))","=INDIRECT(ADDRESS(C2141+1,13))","=INDIRECT(ADDRESS(C2141+2,13))",,,,,,1685,33.086
=formulas!O982,=(A2142-D2142)/(E2142-D2142)*(G2142-F2142)+F2142,"=COUNTIF($N$2:$N$25400,""<""&A2142)","=INDIRECT(ADDRESS(C2142+1,14))","=INDIRECT(ADDRESS(C2142+2,14))","=INDIRECT(ADDRESS(C2142+1,13))","=INDIRECT(ADDRESS(C2142+2,13))",,,,,,1686,33.108
=formulas!O983,=(A2143-D2143)/(E2143-D2143)*(G2143-F2143)+F2143,"=COUNTIF($N$2:$N$25400,""<""&A2143)","=INDIRECT(ADDRESS(C2143+1,14))","=INDIRECT(ADDRESS(C2143+2,14))","=INDIRECT(ADDRESS(C2143+1,13))","=INDIRECT(ADDRESS(C2143+2,13))",,,,,,1687,33.13
=formulas!O984,=(A2144-D2144)/(E2144-D2144)*(G2144-F2144)+F2144,"=COUNTIF($N$2:$N$25400,""<""&A2144)","=INDIRECT(ADDRESS(C2144+1,14))","=INDIRECT(ADDRESS(C2144+2,14))","=INDIRECT(ADDRESS(C2144+1,13))","=INDIRECT(ADDRESS(C2144+2,13))",,,,,,1688,33.151
=formulas!O985,=(A2145-D2145)/(E2145-D2145)*(G2145-F2145)+F2145,"=COUNTIF($N$2:$N$25400,""<""&A2145)","=INDIRECT(ADDRESS(C2145+1,14))","=INDIRECT(ADDRESS(C2145+2,14))","=INDIRECT(ADDRESS(C2145+1,13))","=INDIRECT(ADDRESS(C2145+2,13))",,,,,,1689,33.173
=formulas!O986,=(A2146-D2146)/(E2146-D2146)*(G2146-F2146)+F2146,"=COUNTIF($N$2:$N$25400,""<""&A2146)","=INDIRECT(ADDRESS(C2146+1,14))","=INDIRECT(ADDRESS(C2146+2,14))","=INDIRECT(ADDRESS(C2146+1,13))","=INDIRECT(ADDRESS(C2146+2,13))",,,,,,1690,33.195
=formulas!O987,=(A2147-D2147)/(E2147-D2147)*(G2147-F2147)+F2147,"=COUNTIF($N$2:$N$25400,""<""&A2147)","=INDIRECT(ADDRESS(C2147+1,14))","=INDIRECT(ADDRESS(C2147+2,14))","=INDIRECT(ADDRESS(C2147+1,13))","=INDIRECT(ADDRESS(C2147+2,13))",,,,,,1691,33.216
=formulas!O988,=(A2148-D2148)/(E2148-D2148)*(G2148-F2148)+F2148,"=COUNTIF($N$2:$N$25400,""<""&A2148)","=INDIRECT(ADDRESS(C2148+1,14))","=INDIRECT(ADDRESS(C2148+2,14))","=INDIRECT(ADDRESS(C2148+1,13))","=INDIRECT(ADDRESS(C2148+2,13))",,,,,,1692,33.238
=formulas!O989,=(A2149-D2149)/(E2149-D2149)*(G2149-F2149)+F2149,"=COUNTIF($N$2:$N$25400,""<""&A2149)","=INDIRECT(ADDRESS(C2149+1,14))","=INDIRECT(ADDRESS(C2149+2,14))","=INDIRECT(ADDRESS(C2149+1,13))","=INDIRECT(ADDRESS(C2149+2,13))",,,,,,1693,33.26
=formulas!O990,=(A2150-D2150)/(E2150-D2150)*(G2150-F2150)+F2150,"=COUNTIF($N$2:$N$25400,""<""&A2150)","=INDIRECT(ADDRESS(C2150+1,14))","=INDIRECT(ADDRESS(C2150+2,14))","=INDIRECT(ADDRESS(C2150+1,13))","=INDIRECT(ADDRESS(C2150+2,13))",,,,,,1694,33.281
=formulas!O991,=(A2151-D2151)/(E2151-D2151)*(G2151-F2151)+F2151,"=COUNTIF($N$2:$N$25400,""<""&A2151)","=INDIRECT(ADDRESS(C2151+1,14))","=INDIRECT(ADDRESS(C2151+2,14))","=INDIRECT(ADDRESS(C2151+1,13))","=INDIRECT(ADDRESS(C2151+2,13))",,,,,,1695,33.303
=formulas!O992,=(A2152-D2152)/(E2152-D2152)*(G2152-F2152)+F2152,"=COUNTIF($N$2:$N$25400,""<""&A2152)","=INDIRECT(ADDRESS(C2152+1,14))","=INDIRECT(ADDRESS(C2152+2,14))","=INDIRECT(ADDRESS(C2152+1,13))","=INDIRECT(ADDRESS(C2152+2,13))",,,,,,1696,33.325
=formulas!O993,=(A2153-D2153)/(E2153-D2153)*(G2153-F2153)+F2153,"=COUNTIF($N$2:$N$25400,""<""&A2153)","=INDIRECT(ADDRESS(C2153+1,14))","=INDIRECT(ADDRESS(C2153+2,14))","=INDIRECT(ADDRESS(C2153+1,13))","=INDIRECT(ADDRESS(C2153+2,13))",,,,,,1697,33.346
=formulas!O994,=(A2154-D2154)/(E2154-D2154)*(G2154-F2154)+F2154,"=COUNTIF($N$2:$N$25400,""<""&A2154)","=INDIRECT(ADDRESS(C2154+1,14))","=INDIRECT(ADDRESS(C2154+2,14))","=INDIRECT(ADDRESS(C2154+1,13))","=INDIRECT(ADDRESS(C2154+2,13))",,,,,,1698,33.368
=formulas!O995,=(A2155-D2155)/(E2155-D2155)*(G2155-F2155)+F2155,"=COUNTIF($N$2:$N$25400,""<""&A2155)","=INDIRECT(ADDRESS(C2155+1,14))","=INDIRECT(ADDRESS(C2155+2,14))","=INDIRECT(ADDRESS(C2155+1,13))","=INDIRECT(ADDRESS(C2155+2,13))",,,,,,1699,33.389
=formulas!O996,=(A2156-D2156)/(E2156-D2156)*(G2156-F2156)+F2156,"=COUNTIF($N$2:$N$25400,""<""&A2156)","=INDIRECT(ADDRESS(C2156+1,14))","=INDIRECT(ADDRESS(C2156+2,14))","=INDIRECT(ADDRESS(C2156+1,13))","=INDIRECT(ADDRESS(C2156+2,13))",,,,,,1700,33.411
=formulas!O997,=(A2157-D2157)/(E2157-D2157)*(G2157-F2157)+F2157,"=COUNTIF($N$2:$N$25400,""<""&A2157)","=INDIRECT(ADDRESS(C2157+1,14))","=INDIRECT(ADDRESS(C2157+2,14))","=INDIRECT(ADDRESS(C2157+1,13))","=INDIRECT(ADDRESS(C2157+2,13))",,,,,,1701,33.433
=formulas!O998,=(A2158-D2158)/(E2158-D2158)*(G2158-F2158)+F2158,"=COUNTIF($N$2:$N$25400,""<""&A2158)","=INDIRECT(ADDRESS(C2158+1,14))","=INDIRECT(ADDRESS(C2158+2,14))","=INDIRECT(ADDRESS(C2158+1,13))","=INDIRECT(ADDRESS(C2158+2,13))",,,,,,1702,33.454
=formulas!O999,=(A2159-D2159)/(E2159-D2159)*(G2159-F2159)+F2159,"=COUNTIF($N$2:$N$25400,""<""&A2159)","=INDIRECT(ADDRESS(C2159+1,14))","=INDIRECT(ADDRESS(C2159+2,14))","=INDIRECT(ADDRESS(C2159+1,13))","=INDIRECT(ADDRESS(C2159+2,13))",,,,,,1703,33.476
=formulas!O1000,=(A2160-D2160)/(E2160-D2160)*(G2160-F2160)+F2160,"=COUNTIF($N$2:$N$25400,""<""&A2160)","=INDIRECT(ADDRESS(C2160+1,14))","=INDIRECT(ADDRESS(C2160+2,14))","=INDIRECT(ADDRESS(C2160+1,13))","=INDIRECT(ADDRESS(C2160+2,13))",,,,,,1704,33.498
=formulas!O1001,=(A2161-D2161)/(E2161-D2161)*(G2161-F2161)+F2161,"=COUNTIF($N$2:$N$25400,""<""&A2161)","=INDIRECT(ADDRESS(C2161+1,14))","=INDIRECT(ADDRESS(C2161+2,14))","=INDIRECT(ADDRESS(C2161+1,13))","=INDIRECT(ADDRESS(C2161+2,13))",,,,,,1705,33.519
=formulas!O1002,=(A2162-D2162)/(E2162-D2162)*(G2162-F2162)+F2162,"=COUNTIF($N$2:$N$25400,""<""&A2162)","=INDIRECT(ADDRESS(C2162+1,14))","=INDIRECT(ADDRESS(C2162+2,14))","=INDIRECT(ADDRESS(C2162+1,13))","=INDIRECT(ADDRESS(C2162+2,13))",,,,,,1706,33.541
=formulas!O1003,=(A2163-D2163)/(E2163-D2163)*(G2163-F2163)+F2163,"=COUNTIF($N$2:$N$25400,""<""&A2163)","=INDIRECT(ADDRESS(C2163+1,14))","=INDIRECT(ADDRESS(C2163+2,14))","=INDIRECT(ADDRESS(C2163+1,13))","=INDIRECT(ADDRESS(C2163+2,13))",,,,,,1707,33.563
=formulas!O1004,=(A2164-D2164)/(E2164-D2164)*(G2164-F2164)+F2164,"=COUNTIF($N$2:$N$25400,""<""&A2164)","=INDIRECT(ADDRESS(C2164+1,14))","=INDIRECT(ADDRESS(C2164+2,14))","=INDIRECT(ADDRESS(C2164+1,13))","=INDIRECT(ADDRESS(C2164+2,13))",,,,,,1708,33.584
=formulas!O1005,=(A2165-D2165)/(E2165-D2165)*(G2165-F2165)+F2165,"=COUNTIF($N$2:$N$25400,""<""&A2165)","=INDIRECT(ADDRESS(C2165+1,14))","=INDIRECT(ADDRESS(C2165+2,14))","=INDIRECT(ADDRESS(C2165+1,13))","=INDIRECT(ADDRESS(C2165+2,13))",,,,,,1709,33.606
=formulas!O1006,=(A2166-D2166)/(E2166-D2166)*(G2166-F2166)+F2166,"=COUNTIF($N$2:$N$25400,""<""&A2166)","=INDIRECT(ADDRESS(C2166+1,14))","=INDIRECT(ADDRESS(C2166+2,14))","=INDIRECT(ADDRESS(C2166+1,13))","=INDIRECT(ADDRESS(C2166+2,13))",,,,,,1710,33.627
=formulas!O1007,=(A2167-D2167)/(E2167-D2167)*(G2167-F2167)+F2167,"=COUNTIF($N$2:$N$25400,""<""&A2167)","=INDIRECT(ADDRESS(C2167+1,14))","=INDIRECT(ADDRESS(C2167+2,14))","=INDIRECT(ADDRESS(C2167+1,13))","=INDIRECT(ADDRESS(C2167+2,13))",,,,,,1711,33.649
=formulas!O1008,=(A2168-D2168)/(E2168-D2168)*(G2168-F2168)+F2168,"=COUNTIF($N$2:$N$25400,""<""&A2168)","=INDIRECT(ADDRESS(C2168+1,14))","=INDIRECT(ADDRESS(C2168+2,14))","=INDIRECT(ADDRESS(C2168+1,13))","=INDIRECT(ADDRESS(C2168+2,13))",,,,,,1712,33.671
=formulas!O1009,=(A2169-D2169)/(E2169-D2169)*(G2169-F2169)+F2169,"=COUNTIF($N$2:$N$25400,""<""&A2169)","=INDIRECT(ADDRESS(C2169+1,14))","=INDIRECT(ADDRESS(C2169+2,14))","=INDIRECT(ADDRESS(C2169+1,13))","=INDIRECT(ADDRESS(C2169+2,13))",,,,,,1713,33.692
=formulas!O1010,=(A2170-D2170)/(E2170-D2170)*(G2170-F2170)+F2170,"=COUNTIF($N$2:$N$25400,""<""&A2170)","=INDIRECT(ADDRESS(C2170+1,14))","=INDIRECT(ADDRESS(C2170+2,14))","=INDIRECT(ADDRESS(C2170+1,13))","=INDIRECT(ADDRESS(C2170+2,13))",,,,,,1714,33.714
=formulas!O1011,=(A2171-D2171)/(E2171-D2171)*(G2171-F2171)+F2171,"=COUNTIF($N$2:$N$25400,""<""&A2171)","=INDIRECT(ADDRESS(C2171+1,14))","=INDIRECT(ADDRESS(C2171+2,14))","=INDIRECT(ADDRESS(C2171+1,13))","=INDIRECT(ADDRESS(C2171+2,13))",,,,,,1715,33.736
=formulas!O1012,=(A2172-D2172)/(E2172-D2172)*(G2172-F2172)+F2172,"=COUNTIF($N$2:$N$25400,""<""&A2172)","=INDIRECT(ADDRESS(C2172+1,14))","=INDIRECT(ADDRESS(C2172+2,14))","=INDIRECT(ADDRESS(C2172+1,13))","=INDIRECT(ADDRESS(C2172+2,13))",,,,,,1716,33.757
=formulas!O1013,=(A2173-D2173)/(E2173-D2173)*(G2173-F2173)+F2173,"=COUNTIF($N$2:$N$25400,""<""&A2173)","=INDIRECT(ADDRESS(C2173+1,14))","=INDIRECT(ADDRESS(C2173+2,14))","=INDIRECT(ADDRESS(C2173+1,13))","=INDIRECT(ADDRESS(C2173+2,13))",,,,,,1717,33.779
=formulas!O1014,=(A2174-D2174)/(E2174-D2174)*(G2174-F2174)+F2174,"=COUNTIF($N$2:$N$25400,""<""&A2174)","=INDIRECT(ADDRESS(C2174+1,14))","=INDIRECT(ADDRESS(C2174+2,14))","=INDIRECT(ADDRESS(C2174+1,13))","=INDIRECT(ADDRESS(C2174+2,13))",,,,,,1718,33.8
=formulas!O1015,=(A2175-D2175)/(E2175-D2175)*(G2175-F2175)+F2175,"=COUNTIF($N$2:$N$25400,""<""&A2175)","=INDIRECT(ADDRESS(C2175+1,14))","=INDIRECT(ADDRESS(C2175+2,14))","=INDIRECT(ADDRESS(C2175+1,13))","=INDIRECT(ADDRESS(C2175+2,13))",,,,,,1719,33.822
=formulas!O1016,=(A2176-D2176)/(E2176-D2176)*(G2176-F2176)+F2176,"=COUNTIF($N$2:$N$25400,""<""&A2176)","=INDIRECT(ADDRESS(C2176+1,14))","=INDIRECT(ADDRESS(C2176+2,14))","=INDIRECT(ADDRESS(C2176+1,13))","=INDIRECT(ADDRESS(C2176+2,13))",,,,,,1720,33.844
=formulas!O1017,=(A2177-D2177)/(E2177-D2177)*(G2177-F2177)+F2177,"=COUNTIF($N$2:$N$25400,""<""&A2177)","=INDIRECT(ADDRESS(C2177+1,14))","=INDIRECT(ADDRESS(C2177+2,14))","=INDIRECT(ADDRESS(C2177+1,13))","=INDIRECT(ADDRESS(C2177+2,13))",,,,,,1721,33.865
=formulas!O1018,=(A2178-D2178)/(E2178-D2178)*(G2178-F2178)+F2178,"=COUNTIF($N$2:$N$25400,""<""&A2178)","=INDIRECT(ADDRESS(C2178+1,14))","=INDIRECT(ADDRESS(C2178+2,14))","=INDIRECT(ADDRESS(C2178+1,13))","=INDIRECT(ADDRESS(C2178+2,13))",,,,,,1722,33.887
=formulas!O1019,=(A2179-D2179)/(E2179-D2179)*(G2179-F2179)+F2179,"=COUNTIF($N$2:$N$25400,""<""&A2179)","=INDIRECT(ADDRESS(C2179+1,14))","=INDIRECT(ADDRESS(C2179+2,14))","=INDIRECT(ADDRESS(C2179+1,13))","=INDIRECT(ADDRESS(C2179+2,13))",,,,,,1723,33.908
=formulas!O1020,=(A2180-D2180)/(E2180-D2180)*(G2180-F2180)+F2180,"=COUNTIF($N$2:$N$25400,""<""&A2180)","=INDIRECT(ADDRESS(C2180+1,14))","=INDIRECT(ADDRESS(C2180+2,14))","=INDIRECT(ADDRESS(C2180+1,13))","=INDIRECT(ADDRESS(C2180+2,13))",,,,,,1724,33.93
=formulas!O1021,=(A2181-D2181)/(E2181-D2181)*(G2181-F2181)+F2181,"=COUNTIF($N$2:$N$25400,""<""&A2181)","=INDIRECT(ADDRESS(C2181+1,14))","=INDIRECT(ADDRESS(C2181+2,14))","=INDIRECT(ADDRESS(C2181+1,13))","=INDIRECT(ADDRESS(C2181+2,13))",,,,,,1725,33.952
=formulas!O1022,=(A2182-D2182)/(E2182-D2182)*(G2182-F2182)+F2182,"=COUNTIF($N$2:$N$25400,""<""&A2182)","=INDIRECT(ADDRESS(C2182+1,14))","=INDIRECT(ADDRESS(C2182+2,14))","=INDIRECT(ADDRESS(C2182+1,13))","=INDIRECT(ADDRESS(C2182+2,13))",,,,,,1726,33.973
=formulas!O1023,=(A2183-D2183)/(E2183-D2183)*(G2183-F2183)+F2183,"=COUNTIF($N$2:$N$25400,""<""&A2183)","=INDIRECT(ADDRESS(C2183+1,14))","=INDIRECT(ADDRESS(C2183+2,14))","=INDIRECT(ADDRESS(C2183+1,13))","=INDIRECT(ADDRESS(C2183+2,13))",,,,,,1727,33.995
=formulas!O1024,=(A2184-D2184)/(E2184-D2184)*(G2184-F2184)+F2184,"=COUNTIF($N$2:$N$25400,""<""&A2184)","=INDIRECT(ADDRESS(C2184+1,14))","=INDIRECT(ADDRESS(C2184+2,14))","=INDIRECT(ADDRESS(C2184+1,13))","=INDIRECT(ADDRESS(C2184+2,13))",,,,,,1728,34.016
=formulas!O1025,=(A2185-D2185)/(E2185-D2185)*(G2185-F2185)+F2185,"=COUNTIF($N$2:$N$25400,""<""&A2185)","=INDIRECT(ADDRESS(C2185+1,14))","=INDIRECT(ADDRESS(C2185+2,14))","=INDIRECT(ADDRESS(C2185+1,13))","=INDIRECT(ADDRESS(C2185+2,13))",,,,,,1729,34.038
=formulas!O1026,=(A2186-D2186)/(E2186-D2186)*(G2186-F2186)+F2186,"=COUNTIF($N$2:$N$25400,""<""&A2186)","=INDIRECT(ADDRESS(C2186+1,14))","=INDIRECT(ADDRESS(C2186+2,14))","=INDIRECT(ADDRESS(C2186+1,13))","=INDIRECT(ADDRESS(C2186+2,13))",,,,,,1730,34.06
=formulas!O1027,=(A2187-D2187)/(E2187-D2187)*(G2187-F2187)+F2187,"=COUNTIF($N$2:$N$25400,""<""&A2187)","=INDIRECT(ADDRESS(C2187+1,14))","=INDIRECT(ADDRESS(C2187+2,14))","=INDIRECT(ADDRESS(C2187+1,13))","=INDIRECT(ADDRESS(C2187+2,13))",,,,,,1731,34.081
=formulas!O1028,=(A2188-D2188)/(E2188-D2188)*(G2188-F2188)+F2188,"=COUNTIF($N$2:$N$25400,""<""&A2188)","=INDIRECT(ADDRESS(C2188+1,14))","=INDIRECT(ADDRESS(C2188+2,14))","=INDIRECT(ADDRESS(C2188+1,13))","=INDIRECT(ADDRESS(C2188+2,13))",,,,,,1732,34.103
=formulas!O1029,=(A2189-D2189)/(E2189-D2189)*(G2189-F2189)+F2189,"=COUNTIF($N$2:$N$25400,""<""&A2189)","=INDIRECT(ADDRESS(C2189+1,14))","=INDIRECT(ADDRESS(C2189+2,14))","=INDIRECT(ADDRESS(C2189+1,13))","=INDIRECT(ADDRESS(C2189+2,13))",,,,,,1733,34.124
=formulas!O1030,=(A2190-D2190)/(E2190-D2190)*(G2190-F2190)+F2190,"=COUNTIF($N$2:$N$25400,""<""&A2190)","=INDIRECT(ADDRESS(C2190+1,14))","=INDIRECT(ADDRESS(C2190+2,14))","=INDIRECT(ADDRESS(C2190+1,13))","=INDIRECT(ADDRESS(C2190+2,13))",,,,,,1734,34.146
=formulas!O1031,=(A2191-D2191)/(E2191-D2191)*(G2191-F2191)+F2191,"=COUNTIF($N$2:$N$25400,""<""&A2191)","=INDIRECT(ADDRESS(C2191+1,14))","=INDIRECT(ADDRESS(C2191+2,14))","=INDIRECT(ADDRESS(C2191+1,13))","=INDIRECT(ADDRESS(C2191+2,13))",,,,,,1735,34.168
=formulas!O1032,=(A2192-D2192)/(E2192-D2192)*(G2192-F2192)+F2192,"=COUNTIF($N$2:$N$25400,""<""&A2192)","=INDIRECT(ADDRESS(C2192+1,14))","=INDIRECT(ADDRESS(C2192+2,14))","=INDIRECT(ADDRESS(C2192+1,13))","=INDIRECT(ADDRESS(C2192+2,13))",,,,,,1736,34.189
=formulas!O1033,=(A2193-D2193)/(E2193-D2193)*(G2193-F2193)+F2193,"=COUNTIF($N$2:$N$25400,""<""&A2193)","=INDIRECT(ADDRESS(C2193+1,14))","=INDIRECT(ADDRESS(C2193+2,14))","=INDIRECT(ADDRESS(C2193+1,13))","=INDIRECT(ADDRESS(C2193+2,13))",,,,,,1737,34.211
=formulas!O1034,=(A2194-D2194)/(E2194-D2194)*(G2194-F2194)+F2194,"=COUNTIF($N$2:$N$25400,""<""&A2194)","=INDIRECT(ADDRESS(C2194+1,14))","=INDIRECT(ADDRESS(C2194+2,14))","=INDIRECT(ADDRESS(C2194+1,13))","=INDIRECT(ADDRESS(C2194+2,13))",,,,,,1738,34.232
=formulas!O1035,=(A2195-D2195)/(E2195-D2195)*(G2195-F2195)+F2195,"=COUNTIF($N$2:$N$25400,""<""&A2195)","=INDIRECT(ADDRESS(C2195+1,14))","=INDIRECT(ADDRESS(C2195+2,14))","=INDIRECT(ADDRESS(C2195+1,13))","=INDIRECT(ADDRESS(C2195+2,13))",,,,,,1739,34.254
=formulas!O1036,=(A2196-D2196)/(E2196-D2196)*(G2196-F2196)+F2196,"=COUNTIF($N$2:$N$25400,""<""&A2196)","=INDIRECT(ADDRESS(C2196+1,14))","=INDIRECT(ADDRESS(C2196+2,14))","=INDIRECT(ADDRESS(C2196+1,13))","=INDIRECT(ADDRESS(C2196+2,13))",,,,,,1740,34.276
=formulas!O1037,=(A2197-D2197)/(E2197-D2197)*(G2197-F2197)+F2197,"=COUNTIF($N$2:$N$25400,""<""&A2197)","=INDIRECT(ADDRESS(C2197+1,14))","=INDIRECT(ADDRESS(C2197+2,14))","=INDIRECT(ADDRESS(C2197+1,13))","=INDIRECT(ADDRESS(C2197+2,13))",,,,,,1741,34.297
=formulas!O1038,=(A2198-D2198)/(E2198-D2198)*(G2198-F2198)+F2198,"=COUNTIF($N$2:$N$25400,""<""&A2198)","=INDIRECT(ADDRESS(C2198+1,14))","=INDIRECT(ADDRESS(C2198+2,14))","=INDIRECT(ADDRESS(C2198+1,13))","=INDIRECT(ADDRESS(C2198+2,13))",,,,,,1742,34.319
=formulas!O1039,=(A2199-D2199)/(E2199-D2199)*(G2199-F2199)+F2199,"=COUNTIF($N$2:$N$25400,""<""&A2199)","=INDIRECT(ADDRESS(C2199+1,14))","=INDIRECT(ADDRESS(C2199+2,14))","=INDIRECT(ADDRESS(C2199+1,13))","=INDIRECT(ADDRESS(C2199+2,13))",,,,,,1743,34.34
=formulas!O1040,=(A2200-D2200)/(E2200-D2200)*(G2200-F2200)+F2200,"=COUNTIF($N$2:$N$25400,""<""&A2200)","=INDIRECT(ADDRESS(C2200+1,14))","=INDIRECT(ADDRESS(C2200+2,14))","=INDIRECT(ADDRESS(C2200+1,13))","=INDIRECT(ADDRESS(C2200+2,13))",,,,,,1744,34.362
=formulas!O1041,=(A2201-D2201)/(E2201-D2201)*(G2201-F2201)+F2201,"=COUNTIF($N$2:$N$25400,""<""&A2201)","=INDIRECT(ADDRESS(C2201+1,14))","=INDIRECT(ADDRESS(C2201+2,14))","=INDIRECT(ADDRESS(C2201+1,13))","=INDIRECT(ADDRESS(C2201+2,13))",,,,,,1745,34.384
=formulas!O1042,=(A2202-D2202)/(E2202-D2202)*(G2202-F2202)+F2202,"=COUNTIF($N$2:$N$25400,""<""&A2202)","=INDIRECT(ADDRESS(C2202+1,14))","=INDIRECT(ADDRESS(C2202+2,14))","=INDIRECT(ADDRESS(C2202+1,13))","=INDIRECT(ADDRESS(C2202+2,13))",,,,,,1746,34.405
